Date,Username,Name,Before Price,After Price,Link
20-11-2024 02:50:41,imonbluealert,Suzuki Burgman 200,"4,900","4,400",https://www.carousell.sg/p/suzuki-burgman-200-1334871910/?t-id=-29OPLcYrc_1732042243732&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=UBZVgSUwrPX-LM9X&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=12
20-11-2024 02:50:41,ride_culture,Honda PCX 150 Keyless New Model | Super Low Mileage | 1 Owner | Not Aerox Nmax ADV ADV150 Burgman,"8,500","8,000",https://www.carousell.sg/p/honda-pcx-150-keyless-new-model-super-low-mileage-1-owner-not-aerox-nmax-adv-adv150-burgman-1302816726/?t-id=-29OPLcYrc_1732042243732&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=UBZVgSUwrPX-LM9X&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=14
20-11-2024 02:50:41,teamthunder,Suzuki UH200AL5 BURGMAN 200 ABS Maxi Scooter,Not Slashed,"4,000",https://www.carousell.sg/p/suzuki-uh200al5-burgman-200-abs-maxi-scooter-1323855379/?t-id=-29OPLcYrc_1732042243732&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=UBZVgSUwrPX-LM9X&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=15
20-11-2024 02:50:41,worthyyyourmoney,Burgman 200 Suzuki,"5,000","4,500",https://www.carousell.sg/p/burgman-200-suzuki-1323672573/?t-id=-29OPLcYrc_1732042243732&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=UBZVgSUwrPX-LM9X&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=16
20-11-2024 02:50:41,2ndhanditemsforsalenow,Burgman 200 2017 September,Not Slashed,"8,000",https://www.carousell.sg/p/burgman-200-2017-september-1333971760/?t-id=-29OPLcYrc_1732042243732&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=UBZVgSUwrPX-LM9X&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=17
20-11-2024 02:50:41,atanmotoring,Suzuki Burgman UH200A (COE till Oct 2029),Not Slashed,"10,500",https://www.carousell.sg/p/suzuki-burgman-uh200a-coe-till-oct-2029-1333923136/?t-id=-29OPLcYrc_1732042243732&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=UBZVgSUwrPX-LM9X&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=18
20-11-2024 02:50:41,breadz12,Burgman 200,Not Slashed,"7,500",https://www.carousell.sg/p/burgman-200-1098421611/?t-id=-29OPLcYrc_1732042243732&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=UBZVgSUwrPX-LM9X&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=19
20-11-2024 02:50:41,recycler012,Burgman 200 with vintage bike plate number for sale,Not Slashed,"6,500",https://www.carousell.sg/p/burgman-200-with-vintage-bike-plate-number-for-sale-1312103154/?t-id=-29OPLcYrc_1732042243732&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=UBZVgSUwrPX-LM9X&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=20
20-11-2024 02:50:41,kath3rin3,Suzuki Burgman 200 ABS 2027,"5,800","5,500",https://www.carousell.sg/p/suzuki-burgman-200-abs-2027-1298442080/?t-id=-29OPLcYrc_1732042243732&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=UBZVgSUwrPX-LM9X&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=21
20-11-2024 02:50:41,houseofcuties,Burgman 200,"7,000","6,500",https://www.carousell.sg/p/burgman-200-1193044847/?t-id=-29OPLcYrc_1732042243732&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=UBZVgSUwrPX-LM9X&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=22
20-11-2024 02:50:41,umoveudie,Suzuki Burgman 200 ABS,"4,500","2,500",https://www.carousell.sg/p/suzuki-burgman-200-abs-1332470848/?t-id=-29OPLcYrc_1732042243732&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=UBZVgSUwrPX-LM9X&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=23
20-11-2024 02:50:41,anuarosman,Burgman 200,Not Slashed,"5,950",https://www.carousell.sg/p/burgman-200-1319885670/?t-id=-29OPLcYrc_1732042243732&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=UBZVgSUwrPX-LM9X&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=24
