Date,Username,Name,Before Price,After Price,Link
19-11-2024 15:40:54,motorflex,YAMAHA AEROX 155,Not Slashed,"8,800",https://www.carousell.sg/p/yamaha-aerox-155-1332894564/?t-id=Jx1Ykzr7t9_1732002055802&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=QcmsJbkutNCoJb7f&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=28
19-11-2024 15:40:54,satsatbo,AEROX V1 MONSTER ENERGY MOTOGP KEY EDITION,"8,300","7,800",https://www.carousell.sg/p/aerox-v1-monster-energy-motogp-key-edition-1313478497/?t-id=Jx1Ykzr7t9_1732002055802&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=QcmsJbkutNCoJb7f&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=29
19-11-2024 15:40:54,unitedcycles,Yamaha Aerox155    Good Great Sale ,Not Slashed,"9,900",https://www.carousell.sg/p/yamaha-aerox155-good-great-sale-1314538987/?t-id=Jx1Ykzr7t9_1732002055802&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=QcmsJbkutNCoJb7f&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=30
19-11-2024 15:40:54,radical69,WTS / WTT CB400 2 owner Aerox 155 with SP Tadao LTA approved exhaust,Not Slashed,"8,500",https://www.carousell.sg/p/wts-wtt-cb400-2-owner-aerox-155-with-sp-tadao-lta-approved-exhaust-1332792143/?t-id=Jx1Ykzr7t9_1732002055802&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=QcmsJbkutNCoJb7f&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=31
19-11-2024 15:40:54,bikechoice.jrg,Low Mileage - Yamaha Aerox V1 For Sales,Not Slashed,"7,800",https://www.carousell.sg/p/low-mileage-yamaha-aerox-v1-for-sales-1302116062/?t-id=Jx1Ykzr7t9_1732002055802&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=QcmsJbkutNCoJb7f&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=32
19-11-2024 15:40:54,bikechoice.jrg,YAMAHA AEROX V1 (KEYLESS),Not Slashed,"8,800",https://www.carousell.sg/p/yamaha-aerox-v1-keyless-1317277109/?t-id=Jx1Ykzr7t9_1732002055802&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=QcmsJbkutNCoJb7f&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=33
19-11-2024 15:40:54,bikechoice.jrg,*PROMO 3.98%*  Ride-Away Yamaha Aerox,Not Slashed,"8,800",https://www.carousell.sg/p/promo-3-98-ride-away-yamaha-aerox-1291297722/?t-id=Jx1Ykzr7t9_1732002055802&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=QcmsJbkutNCoJb7f&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=34
19-11-2024 15:40:54,bikechoice.jrg,YAMAHA AEROX,Not Slashed,"7,800",https://www.carousell.sg/p/yamaha-aerox-1333352363/?t-id=Jx1Ykzr7t9_1732002055802&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=QcmsJbkutNCoJb7f&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=35
19-11-2024 15:40:54,bikechoice.jrg,YAMAHA AEROX,Not Slashed,"7,800",https://www.carousell.sg/p/yamaha-aerox-1317278169/?t-id=Jx1Ykzr7t9_1732002055802&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=QcmsJbkutNCoJb7f&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=36
19-11-2024 15:40:54,bikechoice.jrg,*PROMO 3.98%* Yamaha Aerox,Not Slashed,"8,800",https://www.carousell.sg/p/promo-3-98-yamaha-aerox-1291298319/?t-id=Jx1Ykzr7t9_1732002055802&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=QcmsJbkutNCoJb7f&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=37
19-11-2024 15:40:54,joashfung,YAMAHA AEROX KEYLESS,"7,500","7,000",https://www.carousell.sg/p/yamaha-aerox-keyless-1265816950/?t-id=Jx1Ykzr7t9_1732002055802&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=QcmsJbkutNCoJb7f&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=38
19-11-2024 15:40:54,bikechoice.jrg,*PROMO 3.98%* Yamaha Aerox,"9,800","8,800",https://www.carousell.sg/p/promo-3-98-yamaha-aerox-1291298062/?t-id=Jx1Ykzr7t9_1732002055802&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=QcmsJbkutNCoJb7f&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=39
19-11-2024 15:40:54,vroomleasing,Yamaha Aerox 155,Not Slashed,"8,000",https://www.carousell.sg/p/yamaha-aerox-155-1336980580/?t-id=Jx1Ykzr7t9_1732002055802&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=QcmsJbkutNCoJb7f&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=40
19-11-2024 15:40:54,throttletherapysg,YAMAHA AEROX 155 V1,Not Slashed,"7,800",https://www.carousell.sg/p/yamaha-aerox-155-v1-1330389477/?t-id=Jx1Ykzr7t9_1732002055802&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=QcmsJbkutNCoJb7f&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=41
19-11-2024 15:40:54,hiheyyhellooooo,aerox v1,Not Slashed,"10,500",https://www.carousell.sg/p/aerox-v1-1335059697/?t-id=Jx1Ykzr7t9_1732002055802&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=QcmsJbkutNCoJb7f&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=42
19-11-2024 15:40:54,excelcycle_,2022 Yamaha Aerox 155 V2 ABS Keyless,Not Slashed,"10,500",https://www.carousell.sg/p/2022-yamaha-aerox-155-v2-abs-keyless-1335858740/?t-id=Jx1Ykzr7t9_1732002055802&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=QcmsJbkutNCoJb7f&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=43
19-11-2024 15:40:54,mandai.warehouse.sale,Yamaha Aerox GDR155R CVT,Not Slashed,"8,600",https://www.carousell.sg/p/yamaha-aerox-gdr155r-cvt-1326398866/?t-id=Jx1Ykzr7t9_1732002055802&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=QcmsJbkutNCoJb7f&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=45
19-11-2024 15:40:54,richardtyga,aerox v1,Not Slashed,274,https://www.carousell.sg/p/aerox-v1-1331643679/?t-id=Jx1Ykzr7t9_1732002055802&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=QcmsJbkutNCoJb7f&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=46
19-11-2024 15:40:54,fxcanman,"AEROX, ADV, SYM, This is better. Mini ST1100. ONLY 1 in Singapore",Not Slashed,"10,888",https://www.carousell.sg/p/aerox-adv-sym-this-is-better-mini-st1100-only-1-in-singapore-1336938108/?t-id=Jx1Ykzr7t9_1732002055802&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=QcmsJbkutNCoJb7f&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=47
19-11-2024 15:40:54,s1motoring,Preowned Yamaha Aerox 155 v2,Not Slashed,"9,988",https://www.carousell.sg/p/preowned-yamaha-aerox-155-v2-1336934456/?t-id=Jx1Ykzr7t9_1732002055802&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=QcmsJbkutNCoJb7f&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=48
19-11-2024 15:40:54,yewhengmotorsports,Yamaha Aerox V1 Keyless | V2 | 2B Scooter,Not Slashed,"8,288",https://www.carousell.sg/p/yamaha-aerox-v1-keyless-v2-2b-scooter-1336933165/?t-id=Jx1Ykzr7t9_1732002055802&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=QcmsJbkutNCoJb7f&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=49
19-11-2024 15:40:54,bikechoice.wcega,YAMAHA AEROX 155 V2,Not Slashed,"12,800",https://www.carousell.sg/p/yamaha-aerox-155-v2-1319918011/?t-id=Jx1Ykzr7t9_1732002055802&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=QcmsJbkutNCoJb7f&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=50
19-11-2024 15:40:54,loois_motor_enterprise,2020 Aerox 155 key,Not Slashed,"7,800",https://www.carousell.sg/p/2020-aerox-155-key-1320280366/?t-id=Jx1Ykzr7t9_1732002055802&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=QcmsJbkutNCoJb7f&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=51
19-11-2024 21:42:44,_nazx,Yamaha Aerox 155,Not Slashed,"8,000",https://www.carousell.sg/p/yamaha-aerox-155-1331877807/?t-id=mervpES6_R_1732023767007&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=7Je3UUMgX15qo41z&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=0
19-11-2024 21:42:44,bikechoice.jrg,Low Mileage - Yamaha Aerox V1 For Sales,Not Slashed,"7,800",https://www.carousell.sg/p/low-mileage-yamaha-aerox-v1-for-sales-1302116062/?t-id=mervpES6_R_1732023767007&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=7Je3UUMgX15qo41z&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=1
19-11-2024 21:42:44,ktm_albertmotorsupply,Yamaha AEROX GDR155 CVT,Not Slashed,"8,800",https://www.carousell.sg/p/yamaha-aerox-gdr155-cvt-1330296046/?t-id=mervpES6_R_1732023767007&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=7Je3UUMgX15qo41z&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=2
19-11-2024 21:42:44,bikechoice.jrg,YAMAHA AEROX V1 (KEYLESS),Not Slashed,"8,800",https://www.carousell.sg/p/yamaha-aerox-v1-keyless-1317277109/?t-id=mervpES6_R_1732023767007&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=7Je3UUMgX15qo41z&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=3
19-11-2024 21:42:44,bikechoice.jrg,*PROMO 3.98%*  Ride-Away Yamaha Aerox,Not Slashed,"8,800",https://www.carousell.sg/p/promo-3-98-ride-away-yamaha-aerox-1291297722/?t-id=mervpES6_R_1732023767007&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=7Je3UUMgX15qo41z&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=5
19-11-2024 21:42:44,bikechoice.jrg,YAMAHA AEROX,Not Slashed,"7,800",https://www.carousell.sg/p/yamaha-aerox-1333352363/?t-id=mervpES6_R_1732023767007&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=7Je3UUMgX15qo41z&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=6
19-11-2024 21:42:44,bikechoice.jrg,YAMAHA AEROX,Not Slashed,"7,800",https://www.carousell.sg/p/yamaha-aerox-1317278169/?t-id=mervpES6_R_1732023767007&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=7Je3UUMgX15qo41z&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=7
19-11-2024 21:42:44,bikechoice.jrg,*PROMO 3.98%* Yamaha Aerox,Not Slashed,"8,800",https://www.carousell.sg/p/promo-3-98-yamaha-aerox-1291298319/?t-id=mervpES6_R_1732023767007&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=7Je3UUMgX15qo41z&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=8
19-11-2024 21:42:44,bikechoice.jrg,*PROMO 3.98%* Yamaha Aerox,"9,800","8,800",https://www.carousell.sg/p/promo-3-98-yamaha-aerox-1291298062/?t-id=mervpES6_R_1732023767007&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=7Je3UUMgX15qo41z&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=9
19-11-2024 21:42:44,roadrunnermotor,YAMAHA AEROX (08/2030) LOW MILEAGE,Not Slashed,"8,488",https://www.carousell.sg/p/yamaha-aerox-08-2030-low-mileage-1336268836/?t-id=mervpES6_R_1732023767007&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=7Je3UUMgX15qo41z&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=10
19-11-2024 21:42:44,spheremotor.ubi,2029 YAHAHA AEROX 155,Not Slashed,"9,299",https://www.carousell.sg/p/2029-yahaha-aerox-155-1333189756/?t-id=mervpES6_R_1732023767007&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=7Je3UUMgX15qo41z&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=11
