Date,Username,Name,Before Price,After Price,Link
19-11-2024 21:42:44,zzokaycan,nmax v2,Not Slashed,"13,000",https://www.carousell.sg/p/nmax-v2-1336381637/?t-id=mervpES6_R_1732023767007&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=RRo8vegzny84j_6R&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=38
19-11-2024 21:42:44,bikeprod,YAMAHA NMAX 155 ABS V2,Not Slashed,"9,500",https://www.carousell.sg/p/yamaha-nmax-155-abs-v2-1336371705/?t-id=mervpES6_R_1732023767007&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=RRo8vegzny84j_6R&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=39
19-11-2024 21:42:44,dirtwheeltampines,Pre Owned Oct 2021 Yamaha Nmax 155,Not Slashed,"11,300",https://www.carousell.sg/p/pre-owned-oct-2021-yamaha-nmax-155-1278143126/?t-id=mervpES6_R_1732023767007&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=RRo8vegzny84j_6R&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=40
19-11-2024 21:42:44,weihui88,NMAX V1,Not Slashed,"5,500",https://www.carousell.sg/p/nmax-v1-1325818042/?t-id=mervpES6_R_1732023767007&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=RRo8vegzny84j_6R&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=41
19-11-2024 21:42:44,asphoon_tohguan,Yamaha N MAX 155 V2,Not Slashed,"11,000",https://www.carousell.sg/p/yamaha-n-max-155-v2-1335991804/?t-id=mervpES6_R_1732023767007&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=RRo8vegzny84j_6R&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=42
19-11-2024 21:42:44,powermotor,HONDA PCX 160 | PCX160  | HONDA | PCX150 | SCOOTER | 2B SCOOTER | PCX 150 | YAMAHA | HONDA | NMAX 155 | AEROX 155 | ADV 150 | ADV 160,Not Slashed,"11,088",https://www.carousell.sg/p/honda-pcx-160-pcx160-honda-pcx150-scooter-2b-scooter-pcx-150-yamaha-honda-nmax-155-aerox-155-adv-150-adv-160-1291785228/?t-id=mervpES6_R_1732023767007&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=RRo8vegzny84j_6R&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=43
19-11-2024 21:42:44,gpmotoring,YAMAHA NMAX 155 USED BIKE SCOOTER CLASS 2B,Not Slashed,"14,000",https://www.carousell.sg/p/yamaha-nmax-155-used-bike-scooter-class-2b-1336212461/?t-id=mervpES6_R_1732023767007&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=RRo8vegzny84j_6R&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=45
19-11-2024 21:42:44,gpmotoring,YAMAHA NMAX 155 USED BIKE CLASS 2B,Not Slashed,"12,000",https://www.carousell.sg/p/yamaha-nmax-155-used-bike-class-2b-1336175614/?t-id=mervpES6_R_1732023767007&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=RRo8vegzny84j_6R&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=46
19-11-2024 21:42:44,powerpuffboyss,Nmax v2 WTT/WTS,Not Slashed,"3,500",https://www.carousell.sg/p/nmax-v2-wtt-wts-1336087983/?t-id=mervpES6_R_1732023767007&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=RRo8vegzny84j_6R&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=47
19-11-2024 21:42:44,tuppeware101,Nmax v2,Not Slashed,"11,000",https://www.carousell.sg/p/nmax-v2-1332875008/?t-id=mervpES6_R_1732023767007&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=RRo8vegzny84j_6R&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=48
